antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
"22920, 22921, 22918",22916,0.0129791271347248,0.0174573055028463,0.0125237191650853,0.9649122807017544,55.27269260106789,1.0,0.0122971385775342,28.00246679316888,0.9948197757333408,0.6991525423728815,0.964288860428398,0.8411517925247902,3,1,66.79312698221479
"22921, 22918","22916, 22919, 22917",0.0143453510436432,0.0145730550284629,0.0125996204933586,0.8783068783068784,60.26923500881835,1.0,0.012390564903197,8.097638808679156,0.99772043665189,0.7720930232558141,0.8765072110985999,0.8714451058201058,2,3,66.69594449576796
"22916, 22918",22919,0.0157874762808349,0.0177609108159392,0.0143453510436432,0.908653846153846,51.16031804733727,1.0,0.0140649510854105,10.75293318685707,0.9961807812505736,0.7470355731225293,0.9070021190848404,0.8581730769230769,2,1,66.68726174897556
"22916, 22918","22920, 22917",0.0157874762808349,0.0158633776091081,0.0138140417457305,0.875,55.15849282296652,1.0,0.0135635990479928,7.873092979127135,0.9976203329330496,0.7744680851063833,0.872985114915934,0.8729066985645934,2,2,66.67165071770313
"22919, 22921, 22920","22916, 22917, 22918",0.0125996204933586,0.0151043643263757,0.0116888045540796,0.927710843373494,61.42005206756675,1.0,0.0114984952957739,13.624389626818466,0.9962713126676536,0.7298578199052133,0.9266022165109266,0.8507900950535812,3,3,66.6028648103336
"22916, 22921, 22920","22919, 22917, 22918",0.0128273244781783,0.0145730550284629,0.0116888045540796,0.9112426035502958,62.52927761341223,1.0,0.0115018712485912,11.102476913345985,0.9967936876286868,0.7439613526570049,0.9099300086093468,0.8566629684418146,3,3,66.6020389108686
"22916, 22918","22921, 22917",0.0157874762808349,0.0141176470588235,0.0132827324478178,0.8413461538461537,59.59535256410256,1.0,0.0130598504297354,6.214046345811047,0.9989917262501516,0.7990867579908675,0.8390742610611345,0.8911031844499586,2,2,66.60004642663975
"22919, 22920",22918,0.0153320683111954,0.017685009487666,0.0140417457305502,0.915841584158416,51.78632133599626,1.0,0.0137705979570012,11.672213416675971,0.9959600084166492,0.7399999999999999,0.9143264465528612,0.8549165002337145,2,1,66.59728512688905
"22916, 22921, 22920, 22918",22917,0.0125237191650853,0.0178368121442125,0.0122960151802656,0.981818181818182,55.04448742746615,1.0,0.0120726319541711,54.01897533206862,0.9942850229168448,0.6806722689075629,0.9814879865111704,0.8355899419729207,4,1,66.45218920344618
"22919, 22921","22916, 22917, 22918",0.0141176470588235,0.0151043643263757,0.0125996204933586,0.8924731182795699,59.08710217755444,1.0,0.0123863824087509,9.159529411764703,0.9971532909681688,0.7579908675799087,0.8908240854911632,0.8633219862754633,2,3,66.44239813938445
"22919, 22921, 22918",22917,0.0135863377609108,0.0178368121442125,0.0129791271347248,0.9553072625698324,53.55818376322358,1.0,0.0127367901803556,21.975901328273267,0.9948450175402598,0.7037037037037036,0.9544956093012013,0.8414834185189588,3,1,66.40708347748567
"22917, 22918","22916, 22920",0.0160151802656546,0.0154838709677419,0.0138140417457305,0.8625592417061613,55.70695102685625,1.0,0.013566064760972,7.163203559510574,0.9980325906737508,0.7811158798283265,0.8603976570409895,0.8773580522256297,2,2,66.3772240550943
"22916, 22920, 22919, 22918","22921, 22917",0.0130550284629981,0.0141176470588235,0.0116888045540796,0.8953488372093023,63.4205426356589,1.0,0.0115044982698961,9.420653594771236,0.9972513835468538,0.7549019607843135,0.8938502525392684,0.8616529132283071,4,2,66.37313398116915
"22920, 22917","22916, 22918",0.0158633776091081,0.0157874762808349,0.0138140417457305,0.8708133971291867,55.15849282296651,1.0,0.0135635990479928,7.61853397990021,0.9976972741896388,0.7744680851063833,0.8687411511665794,0.8729066985645934,2,2,66.35264760422129
"22919, 22916","22920, 22917",0.0151802656546489,0.0158633776091081,0.0134345351043643,0.885,55.78887559808613,1.0,0.013193724818078,8.5577097599208,0.9972132414573875,0.7629310344827587,0.8831463057226593,0.8659449760765551,2,2,66.33053827751183
"22919, 22921, 22920","22916, 22918",0.0125996204933586,0.0157874762808349,0.0118406072106261,0.9397590361445785,59.52560240963855,1.0,0.0116416910009397,16.337927893738147,0.9957465344505086,0.7155963302752293,0.9387927277862896,0.8448795180722892,3,2,66.23602845115353
"22920, 22921",22916,0.0135104364326375,0.0174573055028463,0.0128273244781783,0.949438202247191,54.38629702002931,1.0,0.012591468661897,19.4325110689437,0.995056665329687,0.707112970711297,0.9485398466285624,0.8421104054714216,2,1,66.23572177425959
"22919, 22920, 22921",22918,0.0125996204933586,0.017685009487666,0.0122960151802656,0.9759036144578314,55.182532705931024,1.0,0.0120731907722996,40.76607210626192,0.9944074804812244,0.6835443037974683,0.9754697975955748,0.8355912922074564,3,1,66.21752535764831
"22919, 22917, 22918",22921,0.0145730550284629,0.0155597722960151,0.0129791271347248,0.8906250000000001,57.23894817073171,1.0,0.0127523737168246,9.0005963675793,0.9970595826391055,0.7566371681415931,0.8888962509637627,0.8623856707317074,3,1,66.16556307164606
"22919, 22921, 22918","22916, 22917",0.0135863377609108,0.0163946869070208,0.0125996204933586,0.9273743016759776,56.56553900268984,1.0,0.0123768767395554,13.543488541818718,0.99585136483144,0.7248908296943231,0.9261637799661244,0.847946410097248,3,2,66.09436751754389
"22916, 22917, 22918",22921,0.0151043643263757,0.0155597722960151,0.0132827324478178,0.8793969849246231,56.51734281161907,1.0,0.0130477119782233,8.162650221378877,0.9973709705830544,0.7641921397379914,0.8774907691890447,0.8665277607549945,3,1,66.0167487763611
"22919, 22917",22920,0.0157115749525616,0.0178368121442125,0.01426944971537,0.9082125603864734,50.91787439613526,1.0,0.0139892053044514,10.700409467691992,0.9960094077729796,0.7401574803149603,0.9065456323873096,0.8541062801932366,2,1,65.98800438750018
"22920, 22921","22917, 22918",0.0135104364326375,0.0160151802656546,0.0124478178368121,0.9213483146067416,57.52968741679536,1.0,0.0122314457618757,12.510664136622395,0.9960750792396744,0.7288888888888888,0.9200681922974252,0.8492997497204324,2,2,65.97950974403012
"22921, 22917, 22920","22916, 22919",0.0127514231499051,0.0151802656546489,0.0117647058823529,0.9226190476190476,60.777529761904766,1.0,0.0115711358914625,12.72690118230916,0.996250158103453,0.7276995305164319,0.9214262776401504,0.8488095238095239,3,2,65.97000779478435
"22921, 22917, 22918",22919,0.013662239089184,0.0177609108159392,0.0129791271347248,0.95,53.48824786324786,1.0,0.0127364733247158,19.64478178368124,0.9948968226645876,0.7037037037037036,0.9490958967622288,0.8403846153846154,3,1,65.95192307692278
"22919, 22920, 22916",22918,0.0138140417457305,0.017685009487666,0.0130550284629981,0.945054945054945,53.438192708578974,1.0,0.0128107270036618,17.878132827324468,0.9950322087564144,0.7078189300411522,0.9440657472646344,0.8416261849738245,3,1,65.93054165567487
22921,"22919, 22918",0.0155597722960151,0.0157115749525616,0.0135863377609108,0.8731707317073171,55.57499705431837,1.0,0.0133418692322371,7.760735659027879,0.9975275991437048,0.7682403433476395,0.8711462361384872,0.8689525156121126,1,2,65.92968873485123
"22919, 22916, 22918",22921,0.0143453510436432,0.0155597722960151,0.0128273244781783,0.8941798941798942,57.46741515034198,1.0,0.0126041140824328,9.302960151802658,0.9968997108401676,0.751111111111111,0.892507332754056,0.8592850690411666,3,1,65.91475534306832
22917,"22916, 22920",0.0178368121442125,0.0154838709677419,0.0148007590132827,0.8297872340425532,53.59042553191489,1.0,0.0145245761155658,5.784032258064515,0.999161811912971,0.7991803278688523,0.8271102311703522,0.8928347934918648,1,2,65.81697867014604
22921,"22917, 22918",0.0155597722960151,0.0160151802656546,0.013662239089184,0.8780487804878049,54.826031672639004,1.0,0.0134130465309708,8.068675521821632,0.9972779062794482,0.76271186440678,0.8760639218548927,0.865564674604092,1,2,65.76992368004798
"22920, 22917, 22918","22916, 22919",0.0144212523719165,0.0151802656546489,0.0127514231499051,0.8842105263157894,58.24736842105263,1.0,0.0125325047078266,8.505261342073485,0.99721290133304,0.7567567567567566,0.8824257174728729,0.8621052631578947,3,2,65.67357340720208
"22916, 22919, 22917","22921, 22918",0.0145730550284629,0.0143453510436432,0.0125996204933586,0.8645833333333334,60.26923500881835,1.0,0.012390564903197,7.27868048460079,0.9979509813110564,0.7720930232558141,0.8626124608552801,0.8714451058201058,3,2,65.65382036302158
"22920, 22921","22916, 22917",0.0135104364326375,0.0163946869070208,0.0125237191650853,0.9269662921348316,56.54065230961298,1.0,0.012302219789795,13.467826594657724,0.9957668552882836,0.7205240174672488,0.925748969741215,0.8454275905118602,2,2,65.63841371038964
22921,"22916, 22918",0.0155597722960151,0.0157874762808349,0.0135863377609108,0.8731707317073171,55.307809568480295,1.0,0.0133406882248522,7.760137206247263,0.997439299113123,0.7649572649572649,0.8711362990856715,0.86687382739212,1,2,65.61271907747212
"22917, 22918",22920,0.0160151802656546,0.0178368121442125,0.0144212523719165,0.9004739336492892,50.484017343954825,1.0,0.0141355926100623,9.868401554170063,0.996145195602397,0.7421875,0.8986664664474022,0.8544922859735807,2,1,65.5583523338496
22921,22916,0.0155597722960151,0.0174573055028463,0.0140417457305502,0.902439024390244,51.69406150583245,1.0,0.013770114032024,10.071062618595828,0.996155368938715,0.7399999999999999,0.9007056119228631,0.8533934252386002,1,1,65.5057807205852
"22919, 22920, 22918",22917,0.0140417457305502,0.0178368121442125,0.0132068311195445,0.9405405405405404,52.73030477285796,1.0,0.0129563711387719,16.518199068483682,0.995007211559732,0.7073170731707318,0.9394607126446384,0.840483036227717,3,1,65.49926487729776
"22919, 22921, 22918",22916,0.0135863377609108,0.0174573055028463,0.0128273244781783,0.9441340782122905,54.0824629584649,1.0,0.0125901436292212,17.587514231499036,0.995028511276114,0.7041666666666666,0.943141481687673,0.8394583434539713,3,1,65.49772506150371
22921,22919,0.0155597722960151,0.0177609108159392,0.0141176470588235,0.9073170731707316,51.08505315822389,1.0,0.0138412913307576,10.59784280435434,0.99592110826473,0.7351778656126481,0.9056411744860824,0.8510944340212634,1,1,65.4357754084106
"22916, 22921","22920, 22917, 22918",0.0140417457305502,0.0144212523719165,0.0122960151802656,0.8756756756756757,60.721194879089616,1.0,0.0120935156213431,7.927481230921544,0.9975384673870688,0.7605633802816902,0.8738565288430518,0.864153627311522,2,3,65.38046211218303
"22921, 22917","22916, 22920, 22918",0.0141176470588235,0.01426944971537,0.0122960151802656,0.8709677419354839,61.0372340425532,1.0,0.0120945641254604,7.639411764705883,0.9977017590382746,0.7641509433962265,0.8690998690998691,0.8663349347975292,2,3,65.36741426262509
"22916, 22918",22920,0.0157874762808349,0.0178368121442125,0.01426944971537,0.9038461538461536,50.67307692307691,1.0,0.0139878514667175,10.21449715370018,0.9959898203131023,0.737254901960784,0.9020999286648436,0.8519230769230768,2,1,65.35502958579869
"22919, 22921, 22920","22917, 22918",0.0125996204933586,0.0160151802656546,0.0118406072106261,0.9397590361445785,58.6792668303546,1.0,0.0116388220171462,16.33414800759014,0.9955011422072688,0.7058823529411765,0.9387785638078386,0.8395477645177869,3,2,65.2942839708054
"22919, 22918",22921,0.0157115749525616,0.0155597722960151,0.0135863377609108,0.8647342995169082,55.57499705431837,1.0,0.0133418692322371,7.277825969097314,0.9976814436222898,0.7682403433476395,0.862596329694315,0.8689525156121126,2,1,65.29268691132609
"22916, 22921, 22919, 22920",22918,0.0119924098671726,0.017685009487666,0.0118406072106261,0.9873417721518988,55.82930406910415,1.0,0.0116285213283452,77.60288425047465,0.9940088208122316,0.6638297872340425,0.9871138810153968,0.8284348345738035,4,1,65.26851025992404
"22919, 22921, 22917, 22920",22918,0.0119924098671726,0.017685009487666,0.0118406072106261,0.9873417721518988,55.82930406910415,1.0,0.0116285213283452,77.60288425047465,0.9940088208122316,0.6638297872340425,0.9871138810153968,0.8284348345738035,4,1,65.26851025992404
"22921, 22918, 22919, 22920, 22917",22916,0.0118406072106261,0.0174573055028463,0.0116888045540796,0.9871794871794872,56.54821627647715,1.0,0.0114820994566645,76.63833017077759,0.99408656479092,0.6637931034482758,0.986951699002684,0.8283723522853957,5,1,65.25069319383647
"22921, 22916, 22919, 22920, 22917",22918,0.0117647058823529,0.017685009487666,0.0116888045540796,0.9935483870967742,56.18025751072961,1.0,0.0114807456189306,152.2588235294114,0.9938930117501544,0.6581196581196581,0.993432236130428,0.8272462965526789,5,1,65.24434043579373
"22919, 22920, 22917, 22918","22916, 22921",0.0132068311195445,0.0140417457305502,0.0116888045540796,0.8850574712643678,63.03044423734079,1.0,0.0115033575895927,8.577836812144215,0.9973059015440372,0.751219512195122,0.8834204914478866,0.8587449518484,4,2,65.20665731129411
22921,22917,0.0155597722960151,0.0178368121442125,0.0141176470588235,0.9073170731707316,50.86766995329528,1.0,0.0138401103233727,10.59702386897034,0.9958361313535784,0.732283464566929,0.905633882459381,0.8494032174364297,1,1,65.15732530028971
"22919, 22918","22916, 22917",0.0157115749525616,0.0163946869070208,0.0138140417457305,0.8792270531400966,53.62877974592951,1.0,0.0135564553935671,8.144251992409869,0.9970180189951936,0.7551867219917014,0.8772140153654427,0.8609098228663445,2,2,65.13579555424151
"22920, 22918","22916, 22917",0.0157115749525616,0.0163946869070208,0.0138140417457305,0.8792270531400966,53.62877974592951,1.0,0.0135564553935671,8.144251992409869,0.9970180189951936,0.7551867219917014,0.8772140153654427,0.8609098228663445,2,2,65.13579555424151
"22921, 22917",22919,0.0141176470588235,0.0177609108159392,0.0132068311195445,0.935483870967742,52.67094017094017,1.0,0.0129560888492019,15.224705882352929,0.99506213480372,0.7073170731707318,0.9343172861448112,0.8395368072787428,2,1,65.07377464713528
"22917, 22918","22916, 22921",0.0160151802656546,0.0140417457305502,0.0132827324478178,0.8293838862559242,59.06558216984757,1.0,0.0130578513586985,5.778810879190386,0.999069951954864,0.7918552036199096,0.8269540185852041,0.8876649161009351,2,2,65.06950561441684
"22916, 22917, 22918",22919,0.0151043643263757,0.0177609108159392,0.0138140417457305,0.914572864321608,51.49357900614182,1.0,0.0135457744779983,11.49797522044872,0.9956182843050908,0.7250996015936255,0.9130281653224008,0.846175321049693,3,1,65.05671854526658
"22921, 22920, 22918","22916, 22919, 22917",0.0129791271347248,0.0145730550284629,0.0116888045540796,0.9005847953216374,61.7979410331384,1.0,0.0114996590201239,9.912235740596044,0.996755244140664,0.736842105263158,0.8991145866411903,0.8513340643274854,3,3,65.05320725465332
"22920, 22917",22919,0.0158633776091081,0.0177609108159392,0.01426944971537,0.8995215311004785,50.64613748824275,1.0,0.013987701680415,9.775617601879464,0.9960559696226792,0.7372549019607842,0.897704672919311,0.851470167259641,2,1,65.00774750585873
"22921, 22917, 22920","22919, 22918",0.0127514231499051,0.0157115749525616,0.0118406072106261,0.9285714285714286,59.10110420979986,1.0,0.0116402622700546,13.780037950664145,0.995777421625042,0.7123287671232876,0.9274312593637084,0.8410973084886129,3,2,64.98077491866265
"22916, 22921, 22919","22920, 22917, 22918",0.0130550284629981,0.0144212523719165,0.0116888045540796,0.8953488372093023,62.085373317013456,1.0,0.0115005346938922,9.417752477335014,0.9969078064902106,0.7403846153846153,0.893817553348676,0.852937576499388,3,3,64.97580484472348
"22916, 22919, 22917, 22920",22918,0.0134345351043643,0.017685009487666,0.0127514231499051,0.9491525423728812,53.669891612715496,1.0,0.012513833269122,19.318861480075867,0.9947313322928802,0.6942148760330576,0.948237115265238,0.8350912926456681,4,1,64.95691509888738
"22921, 22920, 22918","22916, 22919",0.0129791271347248,0.0151802656546489,0.0118406072106261,0.912280701754386,60.09649122807017,1.0,0.0116435806127556,11.226944971536996,0.9962910820339304,0.7255813953488373,0.9109285738430856,0.846140350877193,3,2,64.91597414589056
"22919, 22921, 22917, 22920",22916,0.0119924098671726,0.0174573055028463,0.0117647058823529,0.981012658227848,56.19496422674739,1.0,0.0115553507195863,51.74724857685012,0.9941267870551412,0.6652360515021459,0.980675301054608,0.8274628508530545,4,1,64.85643674717657
"22916, 22917",22919,0.0163946869070208,0.0177609108159392,0.0145730550284629,0.8888888888888888,50.04748338081671,1.0,0.0142818704564521,8.840151802656543,0.9963538853306582,0.7441860465116278,0.8868797705827302,0.8547008547008547,2,1,64.83064260841994
"22920, 22921","22919, 22918",0.0135104364326375,0.0157115749525616,0.0122960151802656,0.910112359550562,57.92623351245726,1.0,0.0120837449456124,10.950208728652765,0.996195703281954,0.7264573991031392,0.908677539873431,0.8463605276013679,2,2,64.82383098313208
